t,w
0.0009876234529316164,0.09286576882233633
0.0010001250156269534,0.09341431794467253
0.0010126265783222902,0.09394164379438671
0.0010251281410176272,0.09444762656564487
0.0010376297037129642,0.09493215130165523
0.001050131266408301,0.09539510792078587
0.001062632829103638,0.09583639124157473
0.001075134391798975,0.09625590100662626
0.0010876359544943117,0.09665354190538952
0.0011001375171896487,0.09702922359581218
0.0011126390798849857,0.09738286072486582
0.0011251406425803225,0.09771437294793768
0.0011376422052756594,0.09802368494708465
0.0011501437679709964,0.09831072644814502
0.0011626453306663332,0.09857543223670451
0.0011751468933616702,0.09881774217291261
0.0011876484560570072,0.09903760120514611
0.001200150018752344,0.09923495938251653
0.001212651581447681,0.09940977186621867
0.001225153144143018,0.09956199893971786
0.001237654706838355,0.09969160601777327
0.0012501562695336917,0.0997985636542956
0.0012626578322290287,0.09988284754903695
0.0012751593949243657,0.09994443855311189
0.0012876609576197024,0.09998332267334784
0.0013001625203150394,0.09999949107546433
0.0013126640830103764,0.09999294008608009
0.0013251656457057132,0.09996367119354763
0.0013376672084010502,0.09991169104761506
0.0013501687710963872,0.09983701145791536
0.001362670333791724,0.09973964939128323
0.001375171896487061,0.09961962696790032
0.001387673459182398,0.09947697145626966
0.0014001750218777347,0.0993117152670204
0.0014126765845730717,0.09912389594554423
0.0014251781472684087,0.09891355616346525
0.0014376797099637454,0.09868074370894529
0.0014501812726590824,0.0984255114758265
0.0014626828353544194,0.09814791745161427
0.0014751843980497562,0.09784802470430275
0.0014876859607450932,0.097525901368046
0.0015001875234404302,0.09718162062767835
0.001512689086135767,0.09681526070208718
0.001525190648831104,0.09642690482644185
0.001537692211526441,0.09601664123328323
0.0015501937742217777,0.0955845631324776
0.0015626953369171147,0.09513076869003984
0.0015751968996124517,0.09465536100583065
0.0015876984623077884,0.09415844809013274
0.0016002000250031254,0.09364014283911136
0.0016127015876984624,0.09310056300916497
0.0016252031503937992,0.0925398311901715
0.0016377047130891362,0.09195807477763651
0.0016502062757844731,0.09135542594374958
0.00166270783847981,0.0907320216073555
0.001675209401175147,0.0900880034028469
0.001687710963870484,0.08942351764798562
0.0017002125265658207,0.08873871531066013
0.0017127140892611577,0.0880337519745862
0.0017252156519564946,0.08730878780395925
0.0017377172146518314,0.08656398750706566
0.0017502187773471684,0.08579952029886195
0.0017627203400425054,0.08501555986252998
0.0017752219027378422,0.08421228431001697
0.0017877234654331792,0.08338987614156924
0.0018002250281285161,0.08254852220426931
0.001812726590823853,0.08168841364958487
0.00182522815351919,0.08080974588994028
0.0018377297162145269,0.07991271855431986
0.0018502312789098637,0.07899753544291299
0.0018627328416052007,0.07806440448081191
0.0018752344043005376,0.07711353767077204
0.0018877359669958744,0.07614515104504606
0.0019002375296912114,0.07515946461630241
0.0019127390923865484,0.07415670232763943
0.0019252406550818852,0.07313709200170686
0.0019377422177772221,0.07210086528894531
0.0019502437804725591,0.07104825761495659
0.001962745343167896,0.06997950812701625
0.001975246905863233,0.06889485963974036
0.0019877484685585697,0.06779455857991927
0.002000250031253907,0.0666788549305306
0.0020127515939492436,0.06554800217394459
0.0020252531566445804,0.06440225723433379
0.0020377547193399176,0.0632418804193014
0.0020502562820352544,0.062067135360740634
0.002062757844730591,0.06087828895493877
0.0020752594074259284,0.05967561130193963
0.002087760970121265,0.058459375644178385
0.002100262532816602,0.05722985830440191
0.002112764095511939,0.05598733862288981
0.002125265658207276,0.054732098893989736
0.0021377672209026127,0.0534644243019813
0.00215026878359795,0.05218460285628373
0.0021627703462932866,0.05089292532602166
0.0021752719089886234,0.049589685173963574
0.0021877734716839606,0.048275178489848664
0.0022002750343792974,0.04694970392311675
0.002212776597074634,0.04561356261505646
0.0022252781597699714,0.044267058130387435
0.002237779722465308,0.0429104963882921
0.002250281285160645,0.041544185592912085
0.002262782847855982,0.04016843616332586
0.002275284410551319,0.0387835606630232
0.0022877859732466557,0.03738987372889207
0.002300287535941993,0.03598769199973464
0.0023127890986373296,0.03457733404432901
0.0023252906613326664,0.0331591202890512
0.0023377922240280036,0.03173337294507641
0.0023502937867233404,0.030300415935174116
0.002362795349418677,0.02886057482011426
0.0023752969121140144,0.027414176724701547
0.002387798474809351,0.025961550263454404
0.002400300037504688,0.02450302546594517
0.002412801600200025,0.0230389337018191
0.002425303162895362,0.021569607605508967
0.002437804725590699,0.020095381000661834
0.002450306288286036,0.018616588824296326
0.0024628078509813726,0.01713356705070629
0.00247530941367671,0.01564665261512921
0.0024878109763720466,0.014156183337196315
0.0025003125390673834,0.01266249784418138
0.0025128141017627206,0.011165935494066373
0.0025253156644580574,0.00966683629844117
0.002537817227153394,0.008165540845254294
0.0025503187898487313,0.006662390221433171
0.002562820352544068,0.00515772593539098
0.002575321915239405,0.0036518898394373653
0.002587823477934742,0.002145224052111406
0.002600325040630079,0.0006380708804541061
0.0026128266033254156,-0.0008692272577623468
0.002625328166020753,-0.002376327911830077
0.0026378297287160896,-0.0038828886759085
0.0026503312914114264,-0.005388567266817511
0.0026628328541067636,-0.006893021601802399
0.0026753344168021003,-0.008395909876253233
0.002687835979497437,-0.00989689064136145
0.0027003375421927743,-0.011395622881695208
0.002712839104888111,-0.012891766092676277
0.002725340667583448,-0.014384980357941227
0.002737842230278785,-0.01587492642656883
0.002750343792974122,-0.01736126579015559
0.0027628453556694586,-0.01884366075972406
0.002775346918364796,-0.02032177454244349
0.0027878484810601326,-0.021795271318147603
0.0028003500437554694,-0.023263816315631486
0.0028128516064508066,-0.024727075888709836
0.0028253531691461433,-0.026184717592019586
0.00283785473184148,-0.02763641025655013
0.0028503562945368173,-0.02908182406488314
0.002862857857232154,-0.030520630626125353
0.002875359419927491,-0.031952503050517604
0.002887860982622828,-0.03337711602370244
0.002900362545318165,-0.03479414588063382
0.0029128641080135016,-0.03620327067911246
0.002925365670708839,-0.037604170272929414
0.0029378672334041756,-0.03899652638460153
0.0029503687960995124,-0.04038002267768286
0.0029628703587948496,-0.04175434482863455
0.0029753719214901863,-0.04311918059823749
0.002987873484185523,-0.044474219902531795
0.0030003750468808603,-0.04581915488326621
0.003012876609576197,-0.04715367997784187
0.003025378172271534,-0.04847749198873485
0.003037879734966871,-0.049790290152381046
0.003050381297662208,-0.051091776207508044
0.0030628828603575446,-0.05238165446289883
0.003075384423052882,-0.053659631864571324
0.0030878859857482186,-0.05492541806235858
0.0031003875484435553,-0.05617872547587525
0.0031128891111388926,-0.057419269359854246
0.0031253906738342293,-0.05864676786883936
0.003137892236529566,-0.059860942121219424
0.0031503937992249033,-0.06106151626258868
0.00316289536192024,-0.06224821752841946
0.003175396924615577,-0.0634207763060331
0.003187898487310914,-0.06457892619585472
0.003200400050006251,-0.06572240407193734
0.0032129016127015876,-0.06685095014174361
0.003225403175396925,-0.06796430800516871
0.0032379047380922616,-0.06906222471279352
0.0032504063007875983,-0.07014445082335341
0.0032629078634829355,-0.07121074046041012
0.0032754094261782723,-0.07226085136821352
0.003287910988873609,-0.07329454496674108
0.0033004125515689463,-0.07431158640590209
0.003312914114264283,-0.07531174461889423
0.00332541567695962,-0.0762947923747011
0.003337917239654957,-0.07726050632971772
0.003350418802350294,-0.07820866707849322
0.0033629203650456306,-0.07913905920357878
0.003375421927740968,-0.08005147132446934
0.0033879234904363046,-0.08094569614562785
0.0034004250531316413,-0.0818215305035825
0.0034129266158269785,-0.08267877541308392
0.0034254281785223153,-0.08351723611231379
0.003437929741217652,-0.08433672210713374
0.0034504313039129893,-0.08513704721436488
0.003462932866608326,-0.0859180296040874
0.003475434429303663,-0.08667949184095156
0.003487935991999,-0.08742126092449029
0.003500437554694337,-0.08814316832842375
0.0035129391173896736,-0.08884505003894783
0.003525440680085011,-0.08952674659199737
0.0035379422427803476,-0.09018810310947538
0.0035504438054756843,-0.09082896933444069
0.0035629453681710215,-0.09144919966524577
0.0035754469308663583,-0.09204865318861633
0.003587948493561695,-0.0926271937116664
0.0036004500562570323,-0.0931846897928407
0.003612951618952369,-0.09372101477177729
0.003625453181647706,-0.09423604679808434
0.003637954744343043,-0.09472966885902397
0.00365045630703838,-0.09520176880609688
0.0036629578697337166,-0.09565223938052189
0.0036754594324290538,-0.09608097823760481
0.0036879609951243906,-0.09648788796999044
0.0037004625578197273,-0.09687287612979312
0.0037129641205150645,-0.09723585524960045
0.0037254656832104013,-0.09757674286234545
0.003737967245905738,-0.09789546152004264
0.0037504688086010753,-0.09819193881138388
0.003762970371296412,-0.09846610737818984
0.003775471933991749,-0.09871790493071343
0.003787973496687086,-0.09894727426179178
0.003800475059382423,-0.09915416325984339
0.0038129766220777596,-0.09933852492070755
0.0038254781847730968,-0.09950031735832364
0.0038379797474684335,-0.09963950381424723
0.0038504813101637703,-0.09975605266600156
0.0038629828728591075,-0.09984993743426195
0.0038754844355544443,-0.09992113678887177
0.003887985998249781,-0.09996963455368861
0.0039004875609451183,-0.09999541971025931
0.003912989123640455,-0.0999984864003234
0.003925490686335792,-0.09997883392714399
0.003937992249031129,-0.09993646675566614
0.003950493811726466,-0.0998713945115024
0.003962995374421803,-0.09978363197874592
0.003975496937117139,-0.09967319909661157
0.0039879984998124765,-0.09954012095490587
0.004000500062507814,-0.09938442778832673
0.00401300162520315,-0.09920615496959422
0.004025503187898487,-0.09900534300141407
0.0040380047505938245,-0.09878203750727572
0.004050506313289161,-0.09853628922108686
0.004063007875984498,-0.09826815397564681
0.004075509438679835,-0.0979776926899618
0.004088011001375172,-0.09766497135540436
0.004100512564070509,-0.09733006102072032
0.004113014126765846,-0.09697303777588706
0.004125515689461182,-0.09659398273482617
0.0041380172521565195,-0.09619298201697463
0.004150518814851857,-0.09577012672771917
0.004163020377547193,-0.09532551293769737
0.00417552194024253,-0.0948592416609709
0.0041880235029378675,-0.09437141883207571
0.004200525065633204,-0.09386215528195421
0.004213026628328541,-0.0933315667127749
0.004225528191023878,-0.0927797736716456
0.004238029753719215,-0.09220690152322562
0.004250531316414552,-0.0916130804212435
0.004263032879109889,-0.09099844527892685
0.004275534441805225,-0.09036313573835066
0.0042880360045005625,-0.08970729613871119
0.0043005375671959,-0.08903107548353306
0.004313039129891236,-0.08833462740681625
0.004325540692586573,-0.08761811013813109
0.0043380422552819105,-0.08688168646666955
0.004350543817977247,-0.08612552370426017
0.004363045380672584,-0.08534979364735557
0.004375546943367921,-0.08455467253800135
0.004388048506063258,-0.08374034102379463
0.004400550068758595,-0.08290698411684175
0.004413051631453932,-0.0820547911517246
0.004425553194149268,-0.08118395574248465
0.0044380547568446055,-0.08029467573863466
0.004450556319539943,-0.07938715318020856
0.004463057882235279,-0.0784615942518587
0.004475559444930616,-0.07751820923601166
0.0044880610076259535,-0.0765572124650934
0.00450056257032129,-0.07557882227283381
0.004513064133016627,-0.07458326094466226
0.004525565695711964,-0.07357075466720567
0.0045380672584073006,-0.07254153347689996
0.004550568821102638,-0.07149583120772668
0.004563070383797975,-0.07043388543808747
0.004575571946493311,-0.06935593743682726
0.0045880735091886485,-0.06826223210841868
0.004600575071883986,-0.06715301793732201
0.004613076634579322,-0.06602854693152996
0.004625578197274659,-0.06488907456531255
0.0046380797599699965,-0.06373485972117532
0.004650581322665333,-0.06256616463104227
0.00466308288536067,-0.061383254816677335
0.004675584448056007,-0.06018639902936024
0.0046880860107513436,-0.05897586918882694
0.004700587573446681,-0.05775194032149066
0.004713089136142018,-0.056514890497957715
0.004725590698837354,-0.05526500076985098
0.0047380922615326915,-0.054002555105956154
0.004750593824228029,-0.05272784032770587
0.004763095386923365,-0.0514411460440151
0.004775596949618702,-0.05014276458548315
0.0047880985123140395,-0.048832990937978084
0.004800600075009376,-0.04751212267561717
0.004813101637704713,-0.04618045989315925
0.00482560320040005,-0.04483830513782513
0.004838104763095387,-0.0434859633405601
0.004850606325790724,-0.04212374174675525
0.004863107888486061,-0.040751949846442474
0.004875609451181398,-0.039370899303980404
0.0048881110138767345,-0.03798090388724552
0.004900612576572072,-0.03658227939634543
0.004913114139267409,-0.035175343591871085
0.004925615701962745,-0.03376041612270291
0.0049381172646580825,-0.032337818453387936
0.00495061882735342,-0.03090787379110509
0.004963120390048756,-0.0294709070122339
0.004975621952744093,-0.02802724458854393
0.00498812351543943,-0.02657721451302247
0.005000625078134767,-0.025121146225355957
0.005013126640830104,-0.02365937053708259
0.005025628203525441,-0.02219221955643411
0.0050381297662207775,-0.020720026612882206
0.005050631328916115,-0.019243126181407416
0.005063132891611452,-0.0177618538065086
0.005075634454306788,-0.01627654602596862
0.0050881360170021254,-0.014787540294394334
0.005100637579697463,-0.01329517490654912
0.005113139142392799,-0.011799788920493706
0.005125640705088136,-0.010301722080553573
0.005138142267783473,-0.008801314740131263
0.00515064383047881,-0.007298907784379484
0.005163145393174147,-0.005794842552753436
0.005175646955869484,-0.004289460761460681
0.0051881485185648205,-0.002783104425824654
0.005200650081260158,-0.001276115782580192
0.005213151643955495,0.0002311627878804275
0.005225653206650831,0.0017383888392948936
0.0052381547693461684,0.003245219937333229
0.005250656332041506,0.0047513137373966525
0.005263157894736842,0.006256328062396847
0.005275659457432179,0.007759920980497175
0.005288161020127516,0.009261750882797378
0.005300662582822853,0.010761476560945693
0.00531316414551819,0.012258757284659985
0.005325665708213527,0.013753252879139444
0.0053381672709088635,0.015244623802350902
0.005350668833604201,0.01673253122217136
0.005363170396299538,0.018216637093368456
0.005375671958994874,0.019696604234402944
0.0053881735216902114,0.021172096404034932
0.005400675084385549,0.022642778377715705
0.005413176647080885,0.024108316023749368
0.005425678209776222,0.025568376379206184
0.005438179772471559,0.02702262772556955
0.005450681335166896,0.028470739664101033
0.005463182897862233,0.029912383190906
0.00547568446055757,0.03134723077168031
0.0054881860232529065,0.03277495641612551
0.005500687585948244,0.03419523575201242
0.005513189148643581,0.03560774609887603
0.005525690711338917,0.03701216654132709
0.005538192274034254,0.03840817800196352
0.005550693836729592,0.03979546331386188
0.005563195399424928,0.04117370729263678
0.005575696962120265,0.042542596808049435
0.005588198524815602,0.04390182085514875
0.005600700087510939,0.04525107062493042
0.005613201650206276,0.046590039574497
0.005625703212901613,0.0479184234967025
0.0056382047755969495,0.049235920589266985
0.005650706338292287,0.050542231523344784
0.005663207900987624,0.05183705951153006
0.00567570946368296,0.0531201103752857
0.005688211026378297,0.054391092611779435
0.005700712589073635,0.05564971746011138
0.005713214151768971,0.0568956989669194
0.005725715714464308,0.05812875405134637
0.005738217277159645,0.05934860256935446
0.005750718839854982,0.06055496737737264
0.005763220402550319,0.06174757439526252
0.005775721965245656,0.06292615266858761
0.0057882235279409925,0.06409043443017305
0.00580072509063633,0.06524015516094121
0.005813226653331667,0.06637505365000863
0.005825728216027003,0.06749487205403219
0.00583822977872234,0.06859935595578988
0.005850731341417678,0.0696882544219829
0.005863232904113014,0.07076132006024656
0.005875734466808351,0.07181830907535684
0.005888236029503688,0.07285898132461906
0.005900737592199025,0.07388310037242733
0.005913239154894362,0.07489043354398174
0.005925740717589699,0.07588075197815053
0.0059382422802850355,0.07685383067946641
0.005950743842980373,0.07780944856924463
0.00596324540567571,0.07874738853581055
0.005975746968371046,0.07966743748382658
0.005988248531066383,0.08056938638270654
0.006000750093761721,0.081453030314106
0.006013251656457057,0.08231816851847897
0.006025753219152394,0.08316460444068953
0.006038254781847731,0.083992145774668
0.006050756344543068,0.08480060450710197
0.006063257907238405,0.0855897969601522
0.006075759469933742,0.08635954383318306
0.0060882610326290785,0.08710967024349883
0.006100762595324416,0.08784000576607635
0.006113264158019753,0.08855038447228447
0.006125765720715089,0.08924064496758238
0.006138267283410426,0.08991063042818775
0.006150768846105764,0.09056018863670608
0.0061632704088011,0.09118917201671385
0.006175771971496437,0.09179743766628728
0.006188273534191774,0.09238484739046877
0.006200775096887111,0.09295126773266411
0.006213276659582448,0.09349657000496339
0.006225778222277785,0.09402063031737794
0.0062382797849731214,0.0945233296059877
0.006250781347668459,0.09500455365999205
0.006263282910363796,0.09546419314765772
0.006275784473059132,0.09590214364115852
0.006288286035754469,0.09631830564030094
0.006300787598449807,0.09671258459512988
0.006313289161145143,0.09708489092741009
0.00632579072384048,0.09743514005097795
0.006338292286535817,0.0977632523909588
0.006350793849231154,0.09806915340184619
0.006363295411926491,0.09835277358443817
0.006375796974621828,0.09861404850162718
0.0063882985373171644,0.0988529187930397
0.006400800100012502,0.09906933018852293
0.006413301662707839,0.09926323352047443
0.006425803225403175,0.09943458473501286
0.006438304788098512,0.09958334490198685
0.00645080635079385,0.09970948022381965
0.006463307913489186,0.09981296204318782
0.006475809476184523,0.09989376684953205
0.00648831103887986,0.09995187628439861
0.006500812601575197,0.09998727714561029
0.006513314164270534,0.0999999613902659
0.006525815726965871,0.09998992613656757
0.006538317289661207,0.0999571736644755
0.006550818852356545,0.09990171141518991
0.006563320415051882,0.09982355198946048
0.006575821977747218,0.09972271314472352
0.006588323540442555,0.09959921779106751
0.006600825103137893,0.09945309398602814
0.006613326665833229,0.09928437492821374
0.006625828228528566,0.09909309894976263
0.006638329791223903,0.09887930950763436
0.00665083135391924,0.09864305517373653
0.006663332916614577,0.09838438962388933
0.006675834479309914,0.09810337162563074
0.00668833604200525,0.09780006502486499
0.006700837604700588,0.0974745387313568
0.006713339167395925,0.09712686670307559
0.006725840730091261,0.09675712792939273
0.006738342292786598,0.09636540641313507
0.006750843855481936,0.09595179115150049
0.006763345418177272,0.09551637611583796
0.006775846980872609,0.09505926023029732
0.006788348543567946,0.09458054734935484
0.006800850106263283,0.09408034623421775
0.00681335166895862,0.09355877052811383
0.006825853231653957,0.09301593873047294
0.006838354794349293,0.092451974170004
0.006850856357044631,0.09186700497667542
0.006863357919739968,0.09126116405260491
0.006875859482435304,0.09063458904186432
0.006888361045130641,0.08998742229920778
0.006900862607825979,0.08931981085772966
0.006913364170521315,0.08863190639545891
0.006925865733216652,0.08792386520089876
0.006938367295911989,0.08719584813751903
0.006950868858607326,0.08644802060720824
0.006963370421302663,0.08568055251269534
0.006975871983998,0.0848936182189489
0.006988373546693336,0.08408739651356181
0.007000875109388674,0.08326207056613177
0.007013376672084011,0.0824178278866464
0.007025878234779347,0.08155486028288134
0.007038379797474684,0.0806733638168227
0.007050881360170022,0.07977353876012312
0.007063382922865358,0.07885558954860039
0.007075884485560695,0.07791972473579091
0.007088386048256032,0.07696615694556773
0.007100887610951369,0.07599510282383279
0.007113389173646706,0.07500678298929636
0.007125890736342043,0.0740014219833539
0.007138392299037379,0.07297924821907069
0.007150893861732717,0.07194049392928782
0.007163395424428054,0.07088539511386042
0.00717589698712339,0.06981419148603894
0.007188398549818727,0.06872712641800777
0.007200900112514065,0.0676244468855928
0.007213401675209401,0.06650640341214882
0.007225903237904738,0.06537325001164232
0.007238404800600075,0.06422524413094115
0.007250906363295412,0.06306264659132303
0.007263407925990749,0.06188572152921871
0.007275909488686086,0.060694736336201795
0.007288411051381422,0.05948996159823795
0.00730091261407676,0.05827167103420947
0.007313414176772097,0.05704014143372815
0.007325915739467433,0.05579565259424919
0.00733841730216277,0.054538487257503016
0.0073509188648581076,0.053268931045258164
0.007363420427553444,0.05198727239442861
0.007375921990248781,0.050693802491542705
0.007388423552944118,0.04938881520658753
0.007400925115639455,0.048072607026242095
0.007413426678334792,0.046745476986517584
0.007425928241030129,0.04540772660481826
0.007438429803725465,0.04405965981143726
0.007450931366420803,0.0427015828805056
0.00746343292911614,0.041333804360408705
0.007475934491811476,0.039956635003684765
0.007488436054506813,0.03857038769642373
0.0075009376172021506,0.03717537738718169
0.007513439179897487,0.03577192101542511
0.007525940742592824,0.0343603374395242
0.007538442305288161,0.032940947364310406
0.007550943867983498,0.03151407326821285
0.007563445430678835,0.030080039329993303
0.007575946993374172,0.028639171355094886
0.007588448556069508,0.027191796701619655
0.007600950118764846,0.025738244205955142
0.007613451681460183,0.024278844108064017
0.007625953244155519,0.02281392797645585
0.007638454806850856,0.02134382863285539
0.0076509563695461935,0.01986888007658757
0.00766345793224153,0.018389417408695097
0.007675959494936867,0.01690577675580405
0.007688461057632204,0.015418295193758105
0.007700962620327541,0.013927310671037106
0.007713464183022878,0.012433161931975759
0.007725965745718215,0.010936188439803127
0.007738467308413551,0.009436730299518793
0.007750968871108889,0.00793512818062161
0.007763470433804226,0.006431723239711806
0.007775971996499562,0.004926857042982418
0.007788473559194899,0.0034208714886160667
0.0078009751218902365,0.0019141087291079156
0.007813476684585574,0.00040691109353083535
0.00782597824728091,-0.0011003789902411356
0.007838479809976246,-0.002607419073330007
0.007850981372671584,-0.004113866763656889
0.00786348293536692,-0.005619379803731076
0.007875984498062257,-0.007123616148410325
0.007888486060757595,-0.008626234042611293
0.007900987623452932,-0.01012689209895408
0.007913489186148268,-0.011625249375324814
0.007925990748843606,-0.013120965452335499
0.007938492311538942,-0.01461370051066508
0.007950993874234279,-0.016103115408265783
0.007963495436929617,-0.017588871757414
0.007975996999624953,-0.019070632001589753
0.00798849856232029,-0.020548059492168955
0.008001000125015627,-0.02202081856490778
0.008013501687710964,-0.023488574616203402
0.0080260032504063,-0.02495099417911533
0.008038504813101638,-0.02640774499912693
0.008051006375796975,-0.027858496109631505
0.008063507938492311,-0.029302917907127288
0.008076009501187649,-0.030740682226101237
0.008088511063882985,-0.03217146241358612
0.008101012626578322,-0.03359493340337546
0.00811351418927366,-0.035010771789876445
0.008126015751968996,-0.03641865590158564
0.008138517314664332,-0.037818265874172134
0.00815101887735967,-0.03920928372314863
0.008163520440055007,-0.04059139341611547
0.008176022002750343,-0.04196428094456264
0.008188523565445681,-0.043327634395210465
0.008201025128141018,-0.04468114402087423
0.008213526690836354,-0.04602450231083826
0.008226028253531692,-0.04735740406072028
0.008238529816227028,-0.04867954644181195
0.008251031378922365,-0.04999062906988092
0.008263532941617703,-0.051290354073416256
0.008276034504313039,-0.052578426161302844
0.008288536067008375,-0.05385455268991103
0.008301037629703713,-0.05511844372958338
0.00831353919239905,-0.05636981213050477
0.008326040755094386,-0.057608373587942345
0.008338542317789724,-0.05883384670683764
0.00835104388048506,-0.0600459530657378
0.008363545443180397,-0.0612444172800524
0.008376047005875735,-0.062428967064619006
0.008388548568571071,-0.06359933329556461
0.008401050131266408,-0.06475525007145014
0.008413551693961746,-0.06589645477368143
0.008426053256657082,-0.06702268812617458
0.008438554819352418,-0.06813369425426295
0.008451056382047756,-0.06922922074283025
0.008463557944743093,-0.07030901869365756
0.00847605950743843,-0.07137284278197263
0.008488561070133767,-0.07242045131218604
0.008501062632829104,-0.07345160627280287
0.00851356419552444,-0.07446607339049847
0.008526065758219778,-0.0754636221833439
0.008538567320915114,-0.07644402601316981
0.00855106888361045,-0.07740706213705838
0.008563570446305789,-0.07835251175794888
0.008576072009001125,-0.07928016007434713
0.008588573571696461,-0.08018979632912789
0.0086010751343918,-0.08108121385741753
0.008613576697087136,-0.08195421013354698
0.008626078259782472,-0.08280858681706521
0.00863857982247781,-0.08364414979780078
0.008651081385173147,-0.08446070923996259
0.008663582947868483,-0.08525807962527004
0.008676084510563821,-0.08603607979510176
0.008688586073259157,-0.08679453299165352
0.008701087635954494,-0.08753326689809736
0.008713589198649832,-0.08825211367773088
0.008726090761345168,-0.08895091001210854
0.008738592324040504,-0.08962949713814751
0.008751093886735842,-0.09028772088419736
0.008763595449431179,-0.09092543170506706
0.008776097012126515,-0.0915424847160013
0.008788598574821853,-0.09213873972559734
0.00880110013751719,-0.09271406126765569
0.008813601700212526,-0.09326831863195764
0.008826103262907864,-0.09380138589396189
0.0088386048256032,-0.09431314194341374
0.008851106388298537,-0.09480347051186111
0.008863607950993875,-0.09527226019907004
0.008876109513689211,-0.09571940449833398
0.008888611076384547,-0.09614480182067209
0.008901112639079885,-0.09654835551790947
0.008913614201775222,-0.09692997390463497
0.008926115764470558,-0.09728957027903211
0.008938617327165896,-0.09762706294257702
0.008951118889861233,-0.09794237521859987
0.008963620452556569,-0.09823543546970569
0.008976122015251907,-0.09850617711404985
0.008988623577947243,-0.09875453864046516
0.00900112514064258,-0.0989804636224369
0.009013626703337918,-0.09918390073092276
0.009026128266033254,-0.09936480374601432
0.00903862982872859,-0.0995231315674382
0.009051131391423928,-0.09965884822389373
0.009063632954119265,-0.09977192288122545
0.009076134516814601,-0.09986232984942857
0.00908863607950994,-0.09993004858848549
0.009101137642205276,-0.09997506371303246
0.009113639204900612,-0.09999736499585504
0.00912614076759595,-0.09999694737021171
0.009138642330291286,-0.09997381093098495
0.009151143892986623,-0.09992796093465973
0.00916364545568196,-0.09985940779812921
0.009176147018377297,-0.09976816709632814
0.009188648581072633,-0.0996542595586943
0.009201150143767971,-0.09951771106445872
0.009213651706463308,-0.0993585526367664
0.009226153269158644,-0.09917682043562763
0.009238654831853982,-0.0989725557497027
0.009251156394549319,-0.09874580498692163
0.009263657957244655,-0.09849661966394004
0.009276159519939993,-0.09822505639443509
0.00928866108263533,-0.09793117687624331
0.009301162645330666,-0.09761504787734265
